variant,x,cycles_per_iter,misses_per_iter
branchless,34.0,2.8985,0.00005
branchless,34.0,2.8983,0.00005
branchless,34.0,2.8991,0.00003
branchless,34.0,2.8931,0.00003
branchless,34.0,2.8970,0.00003
branchless,34.0,2.8977,0.00003
branchless,34.0,2.8999,0.00003
branchless,34.0,2.8964,0.00003
branchless,34.0,2.8986,0.00003
branchless,34.0,2.8960,0.00003
