reuse_distance,nanoseconds
4848,104.461
4559,93.311
761,44.601
2,21.714
119,24.061
17137,96.832
4,21.127
691749,170.776
10,23.474
477799,159.039
39,21.714
413,31.690
9,22.301
44,22.301
293075,94.484
123,22.888
380838,106.221
3,22.888
9085,108.569
268,30.517
14,22.301
80,21.714
203200,106.221
12633,100.353
3838,105.048
1501876,181.926
156,24.061
110188,100.353
61,21.714
25144,157.278
1,22.888
382928,100.353
101,23.474
1485,47.536
793942,156.691
12136,98.592
12,21.127
1,22.888
3992,37.559
114,22.888
731885,162.560
219492,95.071
49292,149.649
3,23.474
12,21.714
7135,98.005
415,29.930
2,22.888
22161,167.842
1,22.301
58,22.301
327874,105.635
150,22.888
58,22.888
698,37.559
3,22.888
39,22.888
380541,96.245
374480,156.691
265,23.474
4401,103.287
728418,158.452
473,30.517
464324,156.691
516,32.277
172,22.301
2635,108.569
6265,110.330
9,22.301
5,22.888
774045,158.452
95,21.714
1125943,159.039
4287,107.982
322,21.714
6,31.690
64,23.474
134137,99.179
15,22.301
1420877,107.395
242131,106.221
8899,95.658
222143,107.395
17,23.474
541127,101.527
209,23.474
59,22.301
10,21.714
37,22.301
10,24.061
26353,133.804
173212,107.395
3,22.888
6,21.714
10058,100.940
1387,31.690
1078,36.972
48,23.474
5,21.714
313472,99.766
252,23.474
2,23.474
14,21.714
135,22.301
27861,103.874
4625,163.734
904,406.693
1,22.888
129,22.888
691,46.362
1706893,160.213
13,23.474
59,30.517
180805,108.569
546,32.864
15,21.127
5,22.301
35086,149.649
168,21.714
684,31.104
370184,90.376
2,22.301
39,22.301
1356598,154.931
14,21.714
1,21.127
1213,45.775
7821,92.724
50,22.888
6910,157.278
2460,49.296
4206,100.940
14405,154.931
12366,105.048
1733957,105.635
270,21.714
68,22.888
747,23.474
324,32.277
8903,93.897
4,22.888
264,21.714
785382,154.344
291,22.888
22,22.888
222,23.474
4511,93.897
410,30.517
3,22.301
758885,152.583
281135,102.700
1377293,151.996
1717609,150.823
7,22.301
890938,157.865
11,22.888
7,22.888
519,22.301
194428,97.419
398,22.888
1,22.301
228,23.474
2,21.714
5216,101.527
3,22.301
2,21.714
1,22.301
296,32.277
191,31.690
119,24.061
3,22.301
6896,173.710
272105,103.874
1,22.888
1,21.714
1,21.127
272,21.714
4610,30.517
1212,28.169
1012,28.756
1669,48.709
162,22.301
68,21.714
1366,48.122
1232,46.949
282,22.301
16143,95.658
8743,149.649
146818,102.700
214,24.648
1,20.540
251443,102.700
341474,181.339
3,21.127
1220,28.756
1309318,102.113
9,22.301
9402,96.245
122,24.061
118,23.474
4,21.714
32,22.888
47,24.061
1257431,109.743
671,50.470
48,22.888
1,21.714
202510,105.048
223781,153.170
2146,45.775
97,23.474
178,22.888
348952,106.221
65020,107.395
243461,103.287
205,22.888
8,22.888
1681,47.536
1981631,157.278
1285971,153.757
1,23.474
1,21.714
154184,106.221
456722,105.635
7,21.714
217,21.714
285146,156.105
69,23.474
2045571,156.105
25,22.301
947230,107.395
4,21.714
15375,107.982
21,21.714
2,22.301
5,21.714
1040,31.104
4,21.714
1105376,156.691
110,23.474
10274,107.982
48,24.061
19766,157.865
941,31.690
1,23.474
1413,46.362
73718,99.179
13,22.301
2,21.714
331248,103.874
8,21.714
2,22.301
574864,157.865
1323204,153.170
1252679,156.105
2,21.127
135,22.301
38550,106.808
133,22.888
133,22.301
2,21.127
67,21.714
592,31.104
9044,104.461
1439,31.104
517,29.343
28096,151.996
1496941,85.095
604,31.104
90941,107.982
79,22.301
34,21.127
2,21.714
1565885,160.213
9222,103.287
3,22.301
1707,47.536
10928,101.527
49,23.474
2418,47.536
1464,42.254
406,31.690
9636,105.635
473,21.714
228,23.474
5756,111.503
743,31.104
37145,154.931
467,22.301
149624,101.527
2,23.474
960,30.517
2,21.714
1395,37.559
14,21.714
6893,93.897
1,22.301
1,22.301
4921,108.569
8309,107.395
108333,87.442
389843,104.461
332258,96.245
242108,105.635
291085,103.287
10357,107.395
864550,103.874
237,22.888
53,22.888
20,22.301
835593,152.583
93166,100.353
8836,113.264
788,31.690
21,21.714
1,22.301
10,22.888
7332,45.775
5725,161.973
4840,99.179
1413,46.362
100444,100.353
2,22.301
7231,519.370
68,23.474
10,22.301
23,21.127
76,21.714
36,22.301
116982,97.419
662968,104.461
2,21.714
3191,101.527
105036,95.071
486897,90.376
3018,48.709
518,31.104
200723,95.071
717825,108.569
18906,101.527
1,23.474
286012,156.105
1243,50.470
17424,156.105
16,23.474
26147,86.855
19868,99.179
1671,34.625
263,23.474
401,31.690
12,21.714
398268,100.353
19,23.474
29,21.714
1373,44.014
1112,31.104
944,29.930
4530,98.592
100525,91.550
30983,90.376
1821,46.362
24743,93.311
74797,154.931
18,23.474
1591,48.709
16717,161.973
56995,160.213
825698,106.221
1664,40.493
2636,46.362
11024,105.048
3281,47.536
2660,45.775
6,21.714
27,21.714
1393284,157.865
170981,103.874
541728,96.832
2303,38.146
21,23.474
103,22.301
13536,95.658
4,21.714
1992,46.949
1391687,154.931
2813,46.362
1,22.888
634,37.559
87,22.301
125801,96.832
11,22.301
159016,102.700
1734,37.559
844072,101.527
1,22.301
1,22.301
6991,103.287
6393,154.931
1194627,153.170
4,22.301
704,30.517
6279,103.874
3115,45.188
2019776,154.344
9413,100.353
496866,106.221
1341879,154.931
1097,46.362
25402,92.724
200,22.301
69410,103.287
6,21.714
53,22.888
294157,99.179
12637,94.484
35,22.301
786,38.733
1446,30.517
2911,102.113
68707,160.799
704,38.733
252557,95.071
3841,107.982
1808451,158.452
90997,102.113
7459,103.874
1,21.714
325,22.888
290,32.864
1490458,155.518
1870,46.949
17627,101.527
1049,31.104
16,21.714
212216,104.461
87,22.301
3,22.301
58714,96.832
292597,106.808
497709,159.626
131,21.714
3689,103.287
1,22.888
8080,103.874
1409,48.122
3132,98.005
285278,92.724
1108871,155.518
143,22.888
3013,50.470
3789,44.601
136108,93.897
17,23.474
90,23.474
117371,97.419
17,23.474
673188,100.940
146436,104.461
22,21.714
93,22.301
104073,92.724
5,21.714
9,21.127
213,30.517
88,22.301
2077519,107.395
19356,100.940
344,29.930
134516,96.832
2700,31.104
81,22.301
9,22.301
12,22.888
122,24.648
78745,93.311
18234,107.395
1,21.127
10711,102.700
8500,109.156
160,22.301
15,22.888
156,29.930
10,21.127
5715,110.916
9834,165.494
1218840,103.874
101690,90.963
4838,98.592
85107,105.048
292,23.474
450837,107.395
4223,176.645
1287,30.517
2,22.301
935469,100.353
140744,107.395
2,22.301
1163,111.503
22,22.888
280446,102.700
11,22.301
1885,46.949
1,20.540
143,22.888
231753,103.287
102610,95.071
1,22.301
258456,102.700
524,31.690
12061,159.626
17,22.301
7919,103.287
2014631,107.982
73,21.714
22,22.888
14480,102.700
119,31.104
1,21.714
33,21.714
4,22.301
314,23.474
7,23.474
12631,101.527
500614,98.592
15,22.888
93,21.714
20090,232.396
31,22.301
18,22.301
775751,152.583
4,22.301
416,29.930
697,30.517
5,21.714
59698,97.419
77,22.301
563484,155.518
74980,151.410
9,22.888
140,22.888
431,21.714
187,23.474
1149140,106.808
304,23.474
2176,43.428
12,21.714
2,21.714
2,21.127
13,21.127
95,22.301
10,21.127
4146,109.743
686,30.517
214425,102.113
989,43.428
10128,47.536
930,45.775
15,22.301
327003,99.179
22900,96.245
5,21.714
1378088,100.353
6,22.888
3745,47.536
3,21.714
414963,153.757
315264,107.982
2033384,103.287
14836,161.386
1,21.127
136,22.301
2,21.714
124,22.888
74,21.714
1261,50.470
4,21.714
898,48.122
641,31.104
3,22.888
11979,92.724
345556,95.071
111,22.301
23,22.301
2,22.301
11,20.540
23446,100.940
1173683,102.700
8737,96.245
371819,105.635
183009,105.635
176,23.474
1,21.714
120259,97.419
1224,31.104
3543,46.949
433968,95.071
55,22.888
639,31.104
420773,105.048
1,22.888
913,29.930
27,22.301
5,24.061
244200,96.245
2049,47.536
5839,101.527
1194220,98.592
1868741,176.645
6,21.127
6,21.714
10658,93.897
1,22.888
678,22.301
252863,105.048
212,22.301
3193,32.864
2791,112.677
33,22.888
39,22.888
501,23.474
9,23.474
4254,45.775
521,31.104
1247577,152.583
4,21.127
1,22.888
258164,95.658
985,31.104
387,23.474
307,22.888
1689,44.014
617681,104.461
1419055,158.452
5058,106.221
71925,153.170
1386,45.775
27,21.714
40785,169.602
1235,49.296
10,21.127
248241,103.287
6,22.888
596,28.169
80,23.474
1590776,153.170
126607,100.940
622659,106.221
1342,47.536
7,21.714
11,22.888
1074892,159.039
74,21.714
19893,109.156
267,23.474
29,21.714
330957,93.311
282,30.517
5,21.714
155,23.474
191128,105.048
282420,103.287
262671,105.048
54399,99.179
191102,90.376
1106,43.428
1851,48.122
116,23.474
9695,102.700
37,22.888
156201,93.897
4,23.474
4,22.888
982672,155.518
428,32.277
358,31.104
745397,157.278
152,22.888
99,23.474
639,22.301
539,31.104
1243,29.343
390,29.930
89659,97.419
35,21.714
29325,91.550
1,22.888
7,22.301
14,23.474
10,22.301
1182,31.104
1,21.714
1,23.474
146,30.517
72158,103.287
265745,106.221
164119,107.395
66,21.714
16,22.301
454,31.690
919,22.888
1,22.301
11247,105.048
11180,104.461
1172196,167.842
13,21.714
1,22.301
57025,109.156
1080,47.536
202,23.474
151,23.474
1,21.127
252597,91.550
5671,92.137
128865,91.550
4,21.714
2902,49.296
244055,102.700
30,21.127
4166,47.536
1,22.301
52406,149.649
53085,107.395
1,22.888
3,21.714
243,28.169
444075,106.221
608270,155.518
121338,105.048
3,21.714
699,93.897
144,22.301
4,22.888
3,22.301
1620302,159.039
2,21.127
55,22.301
1,22.888
942072,101.527
139957,106.221
226,22.301
68,21.714
201126,187.208
36,21.714
1,21.714
12358,96.832
209,21.714
1901,35.798
1407,29.930
9288,157.278
100,22.301
1523,45.775
232,22.888
2,22.888
552,31.104
860,29.930
5158,32.277
608,22.888
249,22.888
276,23.474
841,30.517
174536,105.048
43262,118.546
7128,110.330
654793,114.438
15573,108.569
2082,103.287
17,23.474
22978,101.527
1759,32.277
1,21.714
7,22.301
579702,151.410
234417,102.700
22,21.127
1112393,156.105
1214,42.254
18511,153.170
1788,49.296
1986883,153.757
236,29.343
334434,155.518
28,31.104
37887,98.005
944634,106.221
2,21.714
15,21.127
2323,36.385
1379,29.930
5623,107.982
693709,153.170
1,20.540
468,29.343
14310,154.344
11423,96.245
111,22.888
228,31.104
103,21.127
2551,42.841
5,21.127
882152,153.170
1157,47.536
37,21.714
243847,88.616
332,29.343
9277,99.179
129344,107.982
459293,105.635
245,21.714
154,30.517
435143,99.766
9213,89.203
27,21.714
339,21.714
66,28.756
13,21.127
718,45.188
2726,45.188
30857,105.048
1056649,151.410
91,22.301
1950,35.798
1441152,159.626
21884,146.715
69,21.714
7863,161.386
2,22.301
8685,45.775
813996,151.996
7107,99.179
85224,89.789
342401,100.940
10,20.540
1,21.714
13589,98.005
3608,110.916
5075,105.048
166,23.474
790,45.188
1,21.127
453906,100.940
163,22.888
100653,98.592
6,21.127
55712,520.544
73,22.301
84,20.540
20,21.127
1,21.127
1,21.127
10,21.127
109,21.714
12723,115.024
7,21.127
2,20.540
886243,167.255
30150,156.691
6,21.127
6649,157.865
10310,103.287
51276,112.677
272,37.559
1679,45.775
561322,174.884
419,21.714
66,21.714
852,45.188
2,94.484
163715,103.874
763263,157.865
3,22.301
35403,156.105
59,21.714
516404,159.039
226083,99.766
1,21.714
17,21.127
9,21.127
25,21.714
21,21.127
11,21.127
38,20.540
605,29.930
144861,92.724
2332,45.775
707,29.343
20898,102.700
61,22.301
9838,94.484
92,21.714
1325730,154.344
886,29.930
53468,98.005
291,22.301
237,29.930
10,21.127
148022,102.700
229114,99.179
28,22.301
11555,103.287
7946,89.203
162,21.714
158,30.517
2,21.714
6,21.127
21,21.127
3,21.714
706,29.343
192,31.104
121,22.301
13392,103.874
291,21.127
17876,145.541
17,21.714
151,22.888
44,21.127
92433,97.419
4,21.714
1755,45.775
1490,36.385
864,41.080
1721,44.014
1403861,153.170
17,19.953
1,21.127
158,31.690
220,22.301
272803,93.897
17,22.301
7464,358.571
936,30.517
1446665,164.321
1212588,153.757
293489,99.179
1,20.540
23,22.301
2,20.540
6,22.301
15675,102.700
566,29.930
747,29.930
122,22.301
1239397,103.287
14,21.714
1444,46.949
89,21.714
373,22.301
93,22.301
394,29.343
1762569,154.344
148774,102.113
341012,100.940
1463,44.014
82566,83.921
3,21.714
2696,49.296
7,21.127
840,29.930
350,22.301
130,21.714
3,21.714
527275,102.700
90,21.127
1,20.540
73790,155.518
147,21.714
40,21.127
217364,99.179
909,95.658
669489,112.090
35,22.301
680222,101.527
36,21.714
34,21.714
4,21.714
68458,155.518
3099,48.122
1521,28.169
3,22.301
1222013,151.410
2499,43.428
555650,102.700
198708,105.635
1,21.127
13850,94.484
712470,151.996
4486,44.601
198991,102.700
287,22.301
1649286,170.189
12,21.127
731,21.714
414670,99.766
1118,45.775
1503,37.559
14590,153.170
165518,99.766
60512,170.776
1510,45.775
71,21.714
18976,152.583
13599,92.724
23,21.127
755992,102.113
1,21.127
108,21.714
30061,156.105
2766,36.385
321770,89.789
90499,106.221
2427,45.188
383,30.517
1564,45.775
135,21.714
210,21.714
374,30.517
79,22.301
1,21.714
35,21.714
24511,148.475
1,21.127
440,21.714
10,20.540
488848,98.592
493987,101.527
2165,31.104
3401,46.362
38976,100.353
438,29.930
2,21.714
1,21.127
1,21.714
217692,95.658
31,21.714
1,21.714
319601,102.113
3364,45.775
43755,154.344
693,30.517
516,28.169
774,29.343
1838484,153.757
197946,97.419
33,21.127
157,22.301
27,21.714
11439,110.916
17205,99.766
94,21.127
441756,102.113
219,22.301
111,21.127
92,21.127
2219,35.798
23,21.127
21,21.714
16,21.714
62177,90.376
852942,104.461
7046,163.734
216843,102.700
1138638,150.823
28330,139.672
10483,45.188
16,21.127
41408,103.287
3430,47.536
53286,97.419
789,22.888
1,21.127
13,21.714
2023870,170.776
2085288,153.170
1,20.540
32,21.714
218,22.301
83,21.127
398866,102.700
1,21.127
3324,42.841
19395,99.179
156,21.714
878597,105.635
3,21.127
956918,100.353
10,20.540
81,21.127
4,21.714
962927,102.113
33,21.714
51683,103.287
99565,88.029
7,20.540
701,31.104
1068,31.104
303,22.301
9,21.127
1,21.714
8,21.127
11959,106.808
1,20.540
114,21.714
11542,104.461
1,21.127
151,21.127
370149,105.635
431,28.169
1769,48.709
70400,100.353
847,29.930
47,30.517
2820,54.578
365364,102.113
19,31.104
9910,44.601
166713,457.750
216,44.601
854315,107.982
1222846,151.410
99,28.756
13,21.127
30131,151.410
4,21.714
242,30.517
10,21.127
5042,42.254
21983,157.278
139,29.343
5840,161.386
604626,159.626
1668253,150.823
13696,107.395
32,29.930
2939,45.188
28364,100.353
5015,44.014
1620,45.775
7,21.127
30,22.301
47,28.756
5903,157.865
52,28.169
153444,105.048
1047,44.014
28509,100.940
767,46.949
36,21.127
2,21.714
312,29.930
48,29.930
271,21.127
2758,45.775
1462598,102.700
1379,100.940
1022846,157.865
7,21.127
3,21.714
21898,100.940
263,29.343
978,44.601
10345,154.931
779,31.690
243,30.517
342699,87.442
3,21.127
1,21.127
152,29.930
4876,42.254
28,21.714
24822,98.592
300959,104.461
170574,103.287
16,22.888
18203,103.874
33,22.301
484089,152.583
8,21.714
98,29.343
1424320,102.113
2032,104.461
344000,139.086
136,29.930
5,22.888
239913,147.302
273967,104.461
2,22.888
1685801,156.105
908720,150.823
52387,153.757
787,42.254
8861,158.452
438,44.601
614245,110.916
1,21.127
71,21.127
2096734,103.874
5,20.540
6399,46.949
4240,36.385
167,23.474
695,47.536
793,45.188
13,21.127
991,31.104
8,21.127
366,46.362
226,30.517
31,22.301
3,20.540
1674,31.104
169497,99.179
1346026,159.039
367648,99.179
860055,100.353
153984,89.789
575,31.104
1,20.540
123780,102.113
7166,100.353
16783,100.353
46,27.582
124,29.930
18,21.714
13,21.127
4,21.714
1083,42.841
13,22.301
1089,88.616
6,20.540
7484,105.635
182063,102.700
26257,171.950
4,21.127
1,21.714
13,20.540
237,29.343
1065,29.930
403022,102.113
2781,31.104
5311,102.700
82,22.301
242,31.690
3431,112.677
62,21.714
529,100.353
251,32.277
1,20.540
3,21.714
14,21.714
29727,103.874
23,22.301
668,42.841
1,21.127
312,31.104
6439,104.461
289,30.517
585632,154.931
128258,86.268
359048,103.287
10,21.127
4260,100.940
22084,154.344
276843,105.048
131304,95.071
2123,35.798
19,21.714
14,21.714
20,21.714
3,21.127
237486,153.170
128141,100.940
619,31.104
146,22.301
209,31.104
82616,97.419
77321,155.518
52788,100.353
65221,93.897
19,21.127
785617,157.865
1685,44.601
237,28.169
259,28.169
2981,31.690
198652,97.419
1,21.127
989877,153.757
34039,103.287
52084,103.874
169474,103.287
584887,150.236
327,29.930
927,45.188
15872,96.245
20,21.127
29,22.301
1506987,158.452
305,29.930
1059,103.874
2,21.714
5,22.301
64,20.540
3585,43.428
915,45.188
13559,109.743
142,21.714
186,21.714
52,21.127
8,21.127
3688,31.104
128,22.888
6128,99.766
1686208,154.344
10094,99.179
6,21.127
159725,99.766
30525,157.865
3,21.714
2780,44.601
537,31.104
1562336,103.874
1178,99.766
900096,103.287
1876,41.080
43,21.714
8,20.540
82920,107.982
31,21.714
2688,102.113
41,22.301
62,21.127
26906,100.353
2709,48.122
302231,153.757
223,22.301
17,21.714
20,21.714
15885,105.048
1813,44.601
166,23.474
73,22.888
767286,145.541
1,21.127
58,22.301
3323,323.359
21,21.714
4,21.127
223,21.714
194,21.714
18972,100.353
613285,151.410
145,21.714
6,21.714
263221,102.113
272553,99.179
462,30.517
1,20.540
6863,100.940
7978,48.122
2972,45.188
451285,100.353
1211712,155.518
131,22.301
583,29.930
174626,99.179
28236,102.700
10224,170.776
1,22.301
49,22.301
29,21.127
231,28.756
36915,85.681
10,21.714
308,30.517
1,22.301
129722,91.550
6531,42.254
5,22.301
13,21.714
1273350,155.518
41598,100.940
4,21.127
88,21.127
1099019,96.245
1063354,156.105
11,21.714
242,22.301
1175558,153.757
123512,105.635
1,21.127
1666,38.733
2876,35.798
2019812,157.278
219502,159.626
7,20.540
168186,97.419
1572,44.601
21398,155.518
288115,100.353
1810204,157.865
1,21.127
20,21.127
16776,153.757
11,20.540
12101,154.344
20646,104.461
1459702,156.105
37,22.888
243861,103.287
9,21.714
21,20.540
2615,34.625
27,20.540
637,31.690
6245,35.212
19,21.127
23054,150.823
1522628,167.255
11,22.301
1134,45.775
1,21.714
7586,153.757
17,21.714
1,21.127
1847,93.897
127,22.888
196040,105.635
2,22.301
4,21.714
26932,100.940
2,21.127
4,21.127
1055360,162.560
29219,105.048
54,22.301
1303,44.014
1944,46.362
28,21.714
229536,103.874
213,22.301
364,31.690
2,21.714
1,21.127
4853,104.461
3621,113.851
8115,107.395
278837,155.518
44,21.127
2051,48.709
1,21.127
74860,102.700
6307,48.122
27002,104.461
1311251,100.353
2402,29.930
24,22.888
55,22.888
770,28.756
48,21.714
366,28.756
9,22.301
171,22.301
1775,56.338
5,22.301
7,21.127
26613,92.137
8559,105.048
14470,108.569
1,21.127
3347,47.536
1,21.714
636,31.104
8384,100.940
2,22.301
4,21.127
20,21.127
14529,165.494
1198985,169.602
515,29.343
45,22.301
1759998,156.691
39,23.474
327727,93.311
15703,107.395
25,20.540
1298,28.756
561787,99.179
1807,96.832
1009328,107.395
16,20.540
746616,153.757
4,21.127
3234,45.775
632,44.601
20,21.714
11390,458.924
28,21.127
737610,153.170
166,21.127
50,21.714
284,22.301
259,21.714
18793,101.527
4,22.301
261,22.301
139453,100.353
95,21.127
4,21.714
67584,153.170
6449,34.625
187,22.301
45540,103.287
2,21.714
29,22.301
723,45.188
53,21.714
29013,174.884
172,22.888
108303,100.353
17664,89.203
3645,322.772
38406,152.583
87109,151.410
5,21.127
11,21.714
1,21.127
135373,101.527
325,34.625
745138,155.518
10,21.127
16938,101.527
418,31.104
2778,37.559
164,30.517
979,41.667
1451255,95.658
7,21.127
187299,97.419
2,21.714
1413395,107.395
407,22.888
375,21.127
45095,98.592
783,28.169
14793,156.105
15,22.301
1062162,107.395
217,21.714
1323,44.601
1481,38.146
2,21.127
5,21.127
189,22.301
214309,98.592
29,21.127
11718,99.179
216497,100.940
1,21.127
1,21.714
38850,98.005
20,22.301
30551,105.635
15,21.127
56579,162.560
4,21.714
30210,157.865
39173,100.940
73,21.127
2509,37.559
110426,103.874
49,22.301
12,22.301
27,21.127
1,21.714
245864,107.982
428988,106.221
12,21.714
124525,96.832
8,21.127
5984,153.757
3255,29.343
100,21.714
261014,104.461
1,21.127
6,21.127
2,21.127
6346,41.080
1,21.127
3,21.127
3471,46.362
113300,98.592
141,21.127
540,29.930
1738470,156.691
3,21.714
2228,44.601
1922,29.930
149905,106.808
164568,96.245
32,21.127
6247,97.419
3,21.714
251,23.474
219333,96.245
4,21.714
34,22.301
28952,100.940
68,21.714
2,20.540
1,21.714
1,21.127
8998,146.128
31,21.714
425545,85.681
10135,174.884
2411,45.775
1558779,153.170
18,20.540
2859,45.775
5,21.127
2,21.127
146,21.714
733,46.362
849,46.949
160,21.714
2806,42.254
1,22.301
1,21.127
198,22.888
193839,102.700
61,21.714
1583261,165.494
753473,156.691
24475,93.897
165587,102.700
1,21.127
1143124,99.766
13,22.301
101,22.301
1,20.540
4337,109.156
20,21.127
12998,173.123
741341,151.410
